Year,Month,FIPS,Beverage,Gallons,Ethanol,Population,PerCapita,State,Month.1,Month - Year (Word),Month - Year (Numeric),Month - Year (Date)
2018,5,49,2,367322,47385,2429711,0.0195,Utah,May,May 2018,5 2018,2018-05-01
2018,5,51,2,2402391,309908,7056421,0.0439,Virginia,May,May 2018,5 2018,2018-05-01
2018,5,55,2,1233138,159075,4829270,0.0329,Wisconsin,May,May 2018,5 2018,2018-05-01
2018,5,2,3,1471144,66201,590760,0.1121,Alaska,May,May 2018,5 2018,2018-05-01
2018,5,5,3,4168817,187597,2465297,0.0761,Arkansas,May,May 2018,5 2018,2018-05-01
2018,5,8,3,11391585,512621,4715895,0.1087,Colorado,May,May 2018,5 2018,2018-05-01
2018,5,9,3,5292315,238154,3019150,0.0789,Connecticut,May,May 2018,5 2018,2018-05-01
2018,5,10,3,2054091,92434,808146,0.1144,Delaware,May,May 2018,5 2018,2018-05-01
2018,5,12,3,38204836,1719218,17980787,0.0956,Florida,May,May 2018,5 2018,2018-05-01
2018,5,17,3,27076451,1218440,10533371,0.1157,Illinois,May,May 2018,5 2018,2018-05-01
2018,5,20,3,4229828,190342,2364319,0.0805,Kansas,May,May 2018,5 2018,2018-05-01
2018,5,21,3,6077525,273489,3681254,0.0743,Kentucky,May,May 2018,5 2018,2018-05-01
2018,5,25,3,11980166,539107,5844357,0.0922,Massachusetts,May,May 2018,5 2018,2018-05-01
2018,5,29,3,11351765,510829,5056750,0.10099999999999999,Missouri,May,May 2018,5 2018,2018-05-01
2018,5,38,3,2002751,90124,615077,0.1465,North Dakota,May,May 2018,5 2018,2018-05-01
2018,5,41,3,8317656,374295,3509161,0.1067,Oregon,May,May 2018,5 2018,2018-05-01
2018,5,47,3,11329707,509837,5605408,0.091,Tennessee,May,May 2018,5 2018,2018-05-01
2018,5,48,3,49532983,2228984,22899863,0.0973,Texas,May,May 2018,5 2018,2018-05-01
2018,5,51,3,14932272,671952,7056421,0.0952,Virginia,May,May 2018,5 2018,2018-05-01
2018,6,2,1,178321,73290,590760,0.1241,Alaska,June,June 2018,6 2018,2018-06-01
2018,6,5,1,356892,146683,2465297,0.0595,Arkansas,June,June 2018,6 2018,2018-06-01
2018,6,8,1,1443123,593124,4715895,0.1258,Colorado,June,June 2018,6 2018,2018-06-01
2018,6,9,1,725985,298380,3019150,0.0988,Connecticut,June,June 2018,6 2018,2018-06-01
2018,6,10,1,353719,145379,808146,0.1799,Delaware,June,June 2018,6 2018,2018-06-01
2018,6,12,1,4556683,1872797,17980787,0.1042,Florida,June,June 2018,6 2018,2018-06-01
2018,6,17,1,2300859,945653,10533371,0.0898,Illinois,June,June 2018,6 2018,2018-06-01
2018,6,20,1,410545,168734,2364319,0.0714,Kansas,June,June 2018,6 2018,2018-06-01
2018,6,21,1,669299,275082,3681254,0.0747,Kentucky,June,June 2018,6 2018,2018-06-01
2018,6,22,1,817489,335988,3803169,0.0883,Louisiana,June,June 2018,6 2018,2018-06-01
2018,6,25,1,1886511,775356,5844357,0.1327,Massachusetts,June,June 2018,6 2018,2018-06-01
2018,6,29,1,1105612,454407,5056750,0.0899,Missouri,June,June 2018,6 2018,2018-06-01
2018,6,38,1,198113,81424,615077,0.1324,North Dakota,June,June 2018,6 2018,2018-06-01
2018,6,47,1,1086443,446528,5605408,0.0797,Tennessee,June,June 2018,6 2018,2018-06-01
2018,6,48,1,3430558,1409959,22899863,0.0616,Texas,June,June 2018,6 2018,2018-06-01
2018,6,49,1,317592,130530,2429711,0.0537,Utah,June,June 2018,6 2018,2018-06-01
2018,6,51,1,1000336,411138,7056421,0.0583,Virginia,June,June 2018,6 2018,2018-06-01
2018,6,55,1,1353176,556155,4829270,0.1152,Wisconsin,June,June 2018,6 2018,2018-06-01
2018,6,2,2,238895,30818,590760,0.0522,Alaska,June,June 2018,6 2018,2018-06-01
2018,6,5,2,386132,49811,2465297,0.0202,Arkansas,June,June 2018,6 2018,2018-06-01
2018,6,8,2,1648142,212610,4715895,0.0451,Colorado,June,June 2018,6 2018,2018-06-01
2018,6,9,2,1225289,158062,3019150,0.0524,Connecticut,June,June 2018,6 2018,2018-06-01
2018,6,10,2,429649,55425,808146,0.0686,Delaware,June,June 2018,6 2018,2018-06-01
2018,6,12,2,5644383,728125,17980787,0.0405,Florida,June,June 2018,6 2018,2018-06-01
2018,6,17,2,3310542,427060,10533371,0.0405,Illinois,June,June 2018,6 2018,2018-06-01
2018,6,21,2,594336,76669,3681254,0.0208,Kentucky,June,June 2018,6 2018,2018-06-01
2018,6,22,2,773656,99802,3803169,0.0262,Louisiana,June,June 2018,6 2018,2018-06-01
2018,6,25,2,3188854,411362,5844357,0.0704,Massachusetts,June,June 2018,6 2018,2018-06-01
2018,6,29,2,1232223,158957,5056750,0.0314,Missouri,June,June 2018,6 2018,2018-06-01
2018,6,38,2,115738,14930,615077,0.0243,North Dakota,June,June 2018,6 2018,2018-06-01
2018,6,41,2,1226729,158248,3509161,0.0451,Oregon,June,June 2018,6 2018,2018-06-01
2018,6,47,2,1216042,156869,5605408,0.027999999999999997,Tennessee,June,June 2018,6 2018,2018-06-01
2018,6,48,2,5265589,679261,22899863,0.0297,Texas,June,June 2018,6 2018,2018-06-01
2018,6,49,2,375235,48405,2429711,0.0199,Utah,June,June 2018,6 2018,2018-06-01
2018,6,51,2,2210286,285127,7056421,0.0404,Virginia,June,June 2018,6 2018,2018-06-01
2018,6,55,2,1349861,174132,4829270,0.0361,Wisconsin,June,June 2018,6 2018,2018-06-01
2018,6,2,3,1530573,68876,590760,0.1166,Alaska,June,June 2018,6 2018,2018-06-01
2018,6,5,3,4358800,196146,2465297,0.0796,Arkansas,June,June 2018,6 2018,2018-06-01
2018,6,8,3,12141166,546352,4715895,0.1159,Colorado,June,June 2018,6 2018,2018-06-01
2018,6,9,3,5525896,248665,3019150,0.0824,Connecticut,June,June 2018,6 2018,2018-06-01
2018,6,10,3,2048976,92204,808146,0.1141,Delaware,June,June 2018,6 2018,2018-06-01
2018,6,12,3,36300447,1633520,17980787,0.0908,Florida,June,June 2018,6 2018,2018-06-01
2018,6,17,3,25327016,1139716,10533371,0.1082,Illinois,June,June 2018,6 2018,2018-06-01
2018,6,20,3,5032461,226461,2364319,0.0958,Kansas,June,June 2018,6 2018,2018-06-01
2018,6,21,3,6706676,301800,3681254,0.08199999999999999,Kentucky,June,June 2018,6 2018,2018-06-01
2018,6,25,3,11500753,517534,5844357,0.0886,Massachusetts,June,June 2018,6 2018,2018-06-01
2018,6,29,3,12407177,558323,5056750,0.1104,Missouri,June,June 2018,6 2018,2018-06-01
2018,6,38,3,2482170,111698,615077,0.1816,North Dakota,June,June 2018,6 2018,2018-06-01
2018,6,41,3,8865811,398961,3509161,0.1137,Oregon,June,June 2018,6 2018,2018-06-01
2018,6,47,3,11401713,513077,5605408,0.0915,Tennessee,June,June 2018,6 2018,2018-06-01
2018,6,48,3,63190179,2843558,22899863,0.1242,Texas,June,June 2018,6 2018,2018-06-01
2018,6,51,3,14031257,631407,7056421,0.0895,Virginia,June,June 2018,6 2018,2018-06-01
2018,7,2,1,177449,72932,590760,0.1235,Alaska,July,July 2018,7 2018,2018-07-01
2018,7,5,1,321088,131967,2465297,0.0535,Arkansas,July,July 2018,7 2018,2018-07-01
2018,7,8,1,1081737,444594,4715895,0.0943,Colorado,July,July 2018,7 2018,2018-07-01
2018,7,9,1,641849,263800,3019150,0.0874,Connecticut,July,July 2018,7 2018,2018-07-01
2018,7,10,1,235656,96855,808146,0.1198,Delaware,July,July 2018,7 2018,2018-07-01
2018,7,12,1,2981875,1225551,17980787,0.0682,Florida,July,July 2018,7 2018,2018-07-01
2018,7,17,1,1543075,634204,10533371,0.0602,Illinois,July,July 2018,7 2018,2018-07-01
2018,7,20,1,437930,179989,2364319,0.0761,Kansas,July,July 2018,7 2018,2018-07-01
2018,7,21,1,728707,299499,3681254,0.0814,Kentucky,July,July 2018,7 2018,2018-07-01
2018,7,22,1,715762,294178,3803169,0.0774,Louisiana,July,July 2018,7 2018,2018-07-01
2018,7,25,1,894598,367680,5844357,0.0629,Massachusetts,July,July 2018,7 2018,2018-07-01
2018,7,29,1,933718,383758,5056750,0.0759,Missouri,July,July 2018,7 2018,2018-07-01
2018,7,38,1,160418,65932,615077,0.1072,North Dakota,July,July 2018,7 2018,2018-07-01
2018,7,47,1,1033545,424787,5605408,0.0758,Tennessee,July,July 2018,7 2018,2018-07-01
2018,7,48,1,3204869,1317201,22899863,0.0575,Texas,July,July 2018,7 2018,2018-07-01
2018,7,49,1,251029,103173,2429711,0.0425,Utah,July,July 2018,7 2018,2018-07-01
2018,7,51,1,965704,396904,7056421,0.0562,Virginia,July,July 2018,7 2018,2018-07-01
2018,7,55,1,1229870,505476,4829270,0.1047,Wisconsin,July,July 2018,7 2018,2018-07-01
2018,7,2,2,221210,28536,590760,0.0483,Alaska,July,July 2018,7 2018,2018-07-01
2018,7,5,2,409359,52807,2465297,0.0214,Arkansas,July,July 2018,7 2018,2018-07-01
2018,7,8,2,1457177,187976,4715895,0.0399,Colorado,July,July 2018,7 2018,2018-07-01
2018,7,9,2,1140290,147097,3019150,0.0487,Connecticut,July,July 2018,7 2018,2018-07-01
2018,7,10,2,326095,42066,808146,0.0521,Delaware,July,July 2018,7 2018,2018-07-01
2018,7,12,2,5445566,702478,17980787,0.0391,Florida,July,July 2018,7 2018,2018-07-01
2018,7,17,2,2787479,359585,10533371,0.0341,Illinois,July,July 2018,7 2018,2018-07-01
2018,7,21,2,508052,65539,3681254,0.0178,Kentucky,July,July 2018,7 2018,2018-07-01
2018,7,22,2,751299,96918,3803169,0.0255,Louisiana,July,July 2018,7 2018,2018-07-01
2018,7,25,2,1867570,240917,5844357,0.0412,Massachusetts,July,July 2018,7 2018,2018-07-01
2018,7,29,2,986304,127233,5056750,0.0252,Missouri,July,July 2018,7 2018,2018-07-01
2018,7,38,2,120686,15568,615077,0.0253,North Dakota,July,July 2018,7 2018,2018-07-01
2018,7,41,2,1467037,189248,3509161,0.0539,Oregon,July,July 2018,7 2018,2018-07-01
2018,7,47,2,1221799,157612,5605408,0.0281,Tennessee,July,July 2018,7 2018,2018-07-01
2018,7,48,2,5000171,645022,22899863,0.0282,Texas,July,July 2018,7 2018,2018-07-01
2018,7,49,2,261330,33712,2429711,0.0139,Utah,July,July 2018,7 2018,2018-07-01
2018,7,51,2,2155913,278113,7056421,0.0394,Virginia,July,July 2018,7 2018,2018-07-01
2018,7,55,2,1240215,159988,4829270,0.0331,Wisconsin,July,July 2018,7 2018,2018-07-01
2018,7,2,3,1564383,70397,590760,0.1192,Alaska,July,July 2018,7 2018,2018-07-01
2018,7,5,3,4509213,202915,2465297,0.0823,Arkansas,July,July 2018,7 2018,2018-07-01
2018,7,8,3,11300509,508523,4715895,0.1078,Colorado,July,July 2018,7 2018,2018-07-01
2018,7,9,3,5135462,231096,3019150,0.0765,Connecticut,July,July 2018,7 2018,2018-07-01
2018,7,10,3,2120927,95442,808146,0.1181,Delaware,July,July 2018,7 2018,2018-07-01
2018,7,12,3,33631333,1513410,17980787,0.0842,Florida,July,July 2018,7 2018,2018-07-01
2018,7,17,3,22907899,1030855,10533371,0.0979,Illinois,July,July 2018,7 2018,2018-07-01
2018,7,20,3,5449396,245223,2364319,0.1037,Kansas,July,July 2018,7 2018,2018-07-01
2018,7,21,3,7159735,322188,3681254,0.0875,Kentucky,July,July 2018,7 2018,2018-07-01
2018,7,25,3,11339456,510276,5844357,0.0873,Massachusetts,July,July 2018,7 2018,2018-07-01
2018,7,29,3,11774784,529865,5056750,0.1048,Missouri,July,July 2018,7 2018,2018-07-01
2018,7,38,3,1916998,86265,615077,0.1403,North Dakota,July,July 2018,7 2018,2018-07-01
2018,7,41,3,10570110,475655,3509161,0.1355,Oregon,July,July 2018,7 2018,2018-07-01
2018,7,47,3,11101568,499571,5605408,0.0891,Tennessee,July,July 2018,7 2018,2018-07-01
2018,7,48,3,57209042,2574407,22899863,0.1124,Texas,July,July 2018,7 2018,2018-07-01
2018,7,51,3,13257385,596582,7056421,0.0845,Virginia,July,July 2018,7 2018,2018-07-01
2018,8,2,1,178962,73554,590760,0.1245,Alaska,August,August 2018,8 2018,2018-08-01
2018,8,5,1,252668,103846,2465297,0.0421,Arkansas,August,August 2018,8 2018,2018-08-01
2018,8,8,1,1265508,520124,4715895,0.1103,Colorado,August,August 2018,8 2018,2018-08-01
2018,8,9,1,550712,226343,3019150,0.075,Connecticut,August,August 2018,8 2018,2018-08-01
2018,8,10,1,355749,146213,808146,0.1809,Delaware,August,August 2018,8 2018,2018-08-01
2018,8,12,1,3397861,1396521,17980787,0.0777,Florida,August,August 2018,8 2018,2018-08-01
2018,8,17,1,1853401,761748,10533371,0.0723,Illinois,August,August 2018,8 2018,2018-08-01
2018,8,20,1,331830,136382,2364319,0.0577,Kansas,August,August 2018,8 2018,2018-08-01
2018,8,21,1,527068,216625,3681254,0.0588,Kentucky,August,August 2018,8 2018,2018-08-01
2018,8,22,1,771335,317019,3803169,0.0834,Louisiana,August,August 2018,8 2018,2018-08-01
2018,8,25,1,1094063,449660,5844357,0.0769,Massachusetts,August,August 2018,8 2018,2018-08-01
2018,8,29,1,1162436,477761,5056750,0.0945,Missouri,August,August 2018,8 2018,2018-08-01
2018,8,38,1,171044,70299,615077,0.1143,North Dakota,August,August 2018,8 2018,2018-08-01
2018,8,47,1,836222,343687,5605408,0.0613,Tennessee,August,August 2018,8 2018,2018-08-01
2018,8,48,1,3405226,1399548,22899863,0.0611,Texas,August,August 2018,8 2018,2018-08-01
2018,8,49,1,322554,132570,2429711,0.0546,Utah,August,August 2018,8 2018,2018-08-01
2018,8,51,1,1007129,413930,7056421,0.0587,Virginia,August,August 2018,8 2018,2018-08-01
2018,8,55,1,1374781,565035,4829270,0.11699999999999999,Wisconsin,August,August 2018,8 2018,2018-08-01
2018,8,2,2,255902,33011,590760,0.0559,Alaska,August,August 2018,8 2018,2018-08-01
2018,8,5,2,297001,38313,2465297,0.0155,Arkansas,August,August 2018,8 2018,2018-08-01
2018,8,8,2,1821044,234915,4715895,0.0498,Colorado,August,August 2018,8 2018,2018-08-01
2018,8,9,2,1060886,136854,3019150,0.0453,Connecticut,August,August 2018,8 2018,2018-08-01
2018,8,10,2,437343,56417,808146,0.0698,Delaware,August,August 2018,8 2018,2018-08-01
2018,8,12,2,6204272,800351,17980787,0.0445,Florida,August,August 2018,8 2018,2018-08-01
2018,8,17,2,3261365,420716,10533371,0.0399,Illinois,August,August 2018,8 2018,2018-08-01
2018,8,21,2,444822,57382,3681254,0.0156,Kentucky,August,August 2018,8 2018,2018-08-01
2018,8,22,2,853196,110062,3803169,0.0289,Louisiana,August,August 2018,8 2018,2018-08-01
2018,8,25,2,2384862,307647,5844357,0.0526,Massachusetts,August,August 2018,8 2018,2018-08-01
2018,8,29,2,1403879,181100,5056750,0.0358,Missouri,August,August 2018,8 2018,2018-08-01
2018,8,38,2,116317,15005,615077,0.0244,North Dakota,August,August 2018,8 2018,2018-08-01
2018,8,41,2,1280991,165248,3509161,0.0471,Oregon,August,August 2018,8 2018,2018-08-01
2018,8,47,2,1032647,133211,5605408,0.0238,Tennessee,August,August 2018,8 2018,2018-08-01
2018,8,48,2,4830993,623198,22899863,0.0272,Texas,August,August 2018,8 2018,2018-08-01
2018,8,49,2,346978,44760,2429711,0.0184,Utah,August,August 2018,8 2018,2018-08-01
2018,8,51,2,2382440,307335,7056421,0.0436,Virginia,August,August 2018,8 2018,2018-08-01
2018,8,55,2,1178451,152020,4829270,0.0315,Wisconsin,August,August 2018,8 2018,2018-08-01
2018,8,2,3,1580226,71110,590760,0.1204,Alaska,August,August 2018,8 2018,2018-08-01
2018,8,5,3,4990779,224585,2465297,0.0911,Arkansas,August,August 2018,8 2018,2018-08-01
2018,8,8,3,12419993,558900,4715895,0.1185,Colorado,August,August 2018,8 2018,2018-08-01
2018,8,9,3,5597356,251881,3019150,0.0834,Connecticut,August,August 2018,8 2018,2018-08-01
2018,8,10,3,2256807,101556,808146,0.1257,Delaware,August,August 2018,8 2018,2018-08-01
2018,8,12,3,38107995,1714860,17980787,0.0954,Florida,August,August 2018,8 2018,2018-08-01
2018,8,17,3,26933183,1211993,10533371,0.1151,Illinois,August,August 2018,8 2018,2018-08-01
2018,8,20,3,5094179,229238,2364319,0.09699999999999999,Kansas,August,August 2018,8 2018,2018-08-01
2018,8,21,3,6870753,309184,3681254,0.084,Kentucky,August,August 2018,8 2018,2018-08-01
2018,8,25,3,12539400,564273,5844357,0.0966,Massachusetts,August,August 2018,8 2018,2018-08-01
2018,8,29,3,11894850,535268,5056750,0.1059,Missouri,August,August 2018,8 2018,2018-08-01
2018,8,38,3,1774825,79867,615077,0.1298,North Dakota,August,August 2018,8 2018,2018-08-01
2018,8,41,3,9652658,434370,3509161,0.1238,Oregon,August,August 2018,8 2018,2018-08-01
2018,8,47,3,11699586,526481,5605408,0.0939,Tennessee,August,August 2018,8 2018,2018-08-01
2018,8,48,3,53723559,2417560,22899863,0.1056,Texas,August,August 2018,8 2018,2018-08-01
2018,8,51,3,14673216,660295,7056421,0.0936,Virginia,August,August 2018,8 2018,2018-08-01
2018,9,2,1,135865,55841,590760,0.0945,Alaska,September,September 2018,9 2018,2018-09-01
2018,9,5,1,345806,142126,2465297,0.0577,Arkansas,September,September 2018,9 2018,2018-09-01
2018,9,8,1,1049497,431343,4715895,0.0915,Colorado,September,September 2018,9 2018,2018-09-01
2018,9,9,1,536113,220342,3019150,0.073,Connecticut,September,September 2018,9 2018,2018-09-01
2018,9,10,1,241904,99422,808146,0.12300000000000001,Delaware,September,September 2018,9 2018,2018-09-01
2018,9,12,1,2986978,1227648,17980787,0.0683,Florida,September,September 2018,9 2018,2018-09-01
2018,9,17,1,1553666,638557,10533371,0.0606,Illinois,September,September 2018,9 2018,2018-09-01
2018,9,20,1,380519,156393,2364319,0.0661,Kansas,September,September 2018,9 2018,2018-09-01
2018,9,21,1,652752,268281,3681254,0.0729,Kentucky,September,September 2018,9 2018,2018-09-01
2018,9,22,1,637871,262165,3803169,0.0689,Louisiana,September,September 2018,9 2018,2018-09-01
2018,9,25,1,1194699,491021,5844357,0.084,Massachusetts,September,September 2018,9 2018,2018-09-01
2018,9,29,1,1113731,457744,5056750,0.0905,Missouri,September,September 2018,9 2018,2018-09-01
2018,9,38,1,149943,61627,615077,0.1002,North Dakota,September,September 2018,9 2018,2018-09-01
2018,9,47,1,996817,409692,5605408,0.0731,Tennessee,September,September 2018,9 2018,2018-09-01
2018,9,48,1,3018084,1240433,22899863,0.0542,Texas,September,September 2018,9 2018,2018-09-01
2018,9,49,1,237915,97783,2429711,0.0402,Utah,September,September 2018,9 2018,2018-09-01
2018,9,51,1,1095807,450377,7056421,0.0638,Virginia,September,September 2018,9 2018,2018-09-01
2018,9,55,1,1376080,565569,4829270,0.1171,Wisconsin,September,September 2018,9 2018,2018-09-01
2018,9,2,2,189359,24427,590760,0.0413,Alaska,September,September 2018,9 2018,2018-09-01
2018,9,5,2,347540,44833,2465297,0.0182,Arkansas,September,September 2018,9 2018,2018-09-01
2018,9,8,2,1348294,173930,4715895,0.0369,Colorado,September,September 2018,9 2018,2018-09-01
2018,9,9,2,1014429,130861,3019150,0.0433,Connecticut,September,September 2018,9 2018,2018-09-01
2018,9,10,2,305340,39389,808146,0.0487,Delaware,September,September 2018,9 2018,2018-09-01
2018,9,12,2,4956565,639397,17980787,0.0356,Florida,September,September 2018,9 2018,2018-09-01
2018,9,17,2,2544066,328185,10533371,0.0312,Illinois,September,September 2018,9 2018,2018-09-01
2018,9,21,2,586232,75624,3681254,0.0205,Kentucky,September,September 2018,9 2018,2018-09-01
2018,9,22,2,697201,89939,3803169,0.0236,Louisiana,September,September 2018,9 2018,2018-09-01
2018,9,25,2,2320564,299353,5844357,0.0512,Massachusetts,September,September 2018,9 2018,2018-09-01
2018,9,29,2,1071190,138183,5056750,0.0273,Missouri,September,September 2018,9 2018,2018-09-01
2018,9,38,2,101273,13064,615077,0.0212,North Dakota,September,September 2018,9 2018,2018-09-01
2018,9,41,2,1696347,218829,3509161,0.0624,Oregon,September,September 2018,9 2018,2018-09-01
2018,9,47,2,1205469,155505,5605408,0.0277,Tennessee,September,September 2018,9 2018,2018-09-01
2018,9,48,2,5200953,670923,22899863,0.0293,Texas,September,September 2018,9 2018,2018-09-01
2018,9,49,2,262904,33915,2429711,0.013999999999999999,Utah,September,September 2018,9 2018,2018-09-01
2018,9,51,2,1946289,251071,7056421,0.0356,Virginia,September,September 2018,9 2018,2018-09-01
2018,9,55,2,1218091,157134,4829270,0.0325,Wisconsin,September,September 2018,9 2018,2018-09-01
2018,9,2,3,1087937,48957,590760,0.0829,Alaska,September,September 2018,9 2018,2018-09-01
2018,9,5,3,4784104,215285,2465297,0.0873,Arkansas,September,September 2018,9 2018,2018-09-01
2018,9,8,3,9899956,445498,4715895,0.0945,Colorado,September,September 2018,9 2018,2018-09-01
2018,9,9,3,4258036,191612,3019150,0.0635,Connecticut,September,September 2018,9 2018,2018-09-01
2018,9,10,3,1378991,62055,808146,0.0768,Delaware,September,September 2018,9 2018,2018-09-01
2018,9,12,3,30145019,1356526,17980787,0.0754,Florida,September,September 2018,9 2018,2018-09-01
2018,9,17,3,19971793,898731,10533371,0.0853,Illinois,September,September 2018,9 2018,2018-09-01
2018,9,20,3,5259712,236687,2364319,0.1001,Kansas,September,September 2018,9 2018,2018-09-01
2018,9,21,3,7615460,342696,3681254,0.0931,Kentucky,September,September 2018,9 2018,2018-09-01
2018,9,25,3,9612033,432541,5844357,0.07400000000000001,Massachusetts,September,September 2018,9 2018,2018-09-01
2018,9,29,3,10298927,463452,5056750,0.0917,Missouri,September,September 2018,9 2018,2018-09-01
2018,9,38,3,1506137,67776,615077,0.1102,North Dakota,September,September 2018,9 2018,2018-09-01
2018,9,41,3,9229971,415349,3509161,0.1184,Oregon,September,September 2018,9 2018,2018-09-01
2018,9,47,3,11812703,531572,5605408,0.0948,Tennessee,September,September 2018,9 2018,2018-09-01
2018,9,48,3,59952237,2697851,22899863,0.1178,Texas,September,September 2018,9 2018,2018-09-01
2018,9,51,3,11619707,522887,7056421,0.0741,Virginia,September,September 2018,9 2018,2018-09-01
2018,10,2,1,152529,62690,590760,0.1061,Alaska,October,October 2018,10 2018,2018-10-01
2018,10,5,1,298046,122497,2465297,0.0497,Arkansas,October,October 2018,10 2018,2018-10-01
